201945,Gerald Henderson,1610612766,CHA,27.0,6-5,77,215,Duke,USA,2009,1,12,80,12.1,3.4,2.6,-0.2,0.017,0.115,0.209,0.514,0.152
2222,Gerald Wallace,1610612738,BOS,32.0,6-7,79,220,Alabama,USA,2001,1,25,32,1.1,1.8,0.3,4.8,0.069,0.161,0.091,0.431,0.05
203507,Giannis Antetokounmpo,1610612749,MIL,20.0,6-11,83,217,None,Greece,2013,1,15,81,12.7,6.7,2.6,1.1,0.046,0.201,0.196,0.552,0.133
203540,Gigi Datome,1610612738,BOS,27.0,6-8,80,215,None,Italy,Undrafted,Undrafted,Undrafted,21,5.0,1.4,0.4,13.0,0.016,0.138,0.207,0.587,0.073
201175,Glen Davis,1610612746,LAC,29.0,6-9,81,289,Louisiana State,USA,2007,2,35,74,4.0,2.3,0.5,-3.6,0.052,0.153,0.173,0.495,0.073
203318,Glen Rice Jr.,1610612764,WAS,24.0,6-6,78,206,Georgia Tech,USA,2013,2,35,5,2.2,0.8,0.4,-26.0,0.059,0.069,0.211,0.312,0.083
203922,Glenn Robinson,1610612755,PHI,21.0,6-7,79,222,Michigan,USA,2014,2,40,35,2.1,1.1,0.3,3.1,0.063,0.106,0.146,0.471,0.064
201609,Goran Dragic,1610612748,MIA,29.0,6-3,75,190,None,Slovenia,2008,2,45,78,16.3,3.5,4.5,0.6,0.035,0.081,0.214,0.577,0.212
202330,Gordon Hayward,1610612762,UTA,25.0,6-8,80,225,Butler,USA,2010,1,9,76,19.3,4.9,4.1,2.1,0.024,0.141,0.261,0.567,0.211
203476,Gorgui Dieng,1610612750,MIN,25.0,6-11,83,233,Louisville,Senegal,2013,1,21,73,9.7,8.3,2.0,-9.1,0.115,0.211,0.151,0.573,0.105
203511,Grant Jerrett,1610612762,UTA,21.0,6-10,82,232,Arizona,USA,2013,2,40,8,2.0,1.1,0.4,-22.3,0.034,0.163,0.249,0.303,0.091
202328,Greg Monroe,1610612765,DET,24.0,6-11,83,250,Georgetown,USA,2010,1,7,69,15.9,10.2,2.1,-1.7,0.111,0.254,0.238,0.549,0.119
202962,Greg Smith,1610612742,DAL,24.0,6-10,82,250,Fresno State,USA,Undrafted,Undrafted,Undrafted,42,1.9,1.9,0.2,-1.3,0.072,0.147,0.099,0.605,0.039
201880,Greg Stiemsma,1610612761,TOR,29.0,6-11,83,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,17,0.8,0.9,0.2,-16.8,0.158,0.12,0.121,0.717,0.077
202349,Greivis Vasquez,1610612761,TOR,28.0,6-6,78,200,Maryland,Venezuela,2010,1,28,82,9.5,2.6,3.7,2.5,0.013,0.116,0.201,0.514,0.247
203084,Harrison Barnes,1610612744,GSW,22.0,6-8,80,225,North Carolina,USA,2012,1,7,82,10.1,5.5,1.4,12.6,0.056,0.151,0.149,0.573,0.068
202355,Hassan Whiteside,1610612748,MIA,25.0,7-0,84,265,Marshall,USA,2010,2,33,48,11.8,10.0,0.1,-2.2,0.154,0.33,0.206,0.619,0.009
2045,Hedo Turkoglu,1610612746,LAC,36.0,6-10,82,220,None,Turkey,2000,1,16,62,3.7,1.6,0.6,0.1,0.008,0.152,0.146,0.602,0.08
203156,Henry Sims,1610612755,PHI,25.0,6-10,82,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,73,8.0,4.9,1.1,-11.5,0.092,0.196,0.206,0.521,0.109
201611,Henry Walker,1610612748,MIA,27.0,6-6,78,235,Kansas State,USA,2008,2,47,24,7.3,3.4,1.2,-0.8,0.014,0.134,0.145,0.497,0.071
203138,Hollis Thompson,1610612755,PHI,24.0,6-8,80,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,71,8.8,2.8,1.2,-9.3,0.031,0.095,0.159,0.538,0.083
203546,Ian Clark,1610612743,DEN,24.0,6-3,75,180,Belmont,USA,Undrafted,Undrafted,Undrafted,30,1.9,0.5,0.4,-9.9,0.023,0.073,0.159,0.483,0.097
101133,Ian Mahinmi,1610612754,IND,28.0,6-11,83,250,None,France,2005,1,28,61,4.3,5.8,0.5,0.5,0.101,0.241,0.125,0.516,0.045
202697,Iman Shumpert,1610612739,CLE,24.0,6-5,77,220,Georgia Tech,USA,2011,1,17,62,8.0,3.6,2.2,2.6,0.042,0.122,0.176,0.497,0.137
203477,Isaiah Canaan,1610612755,PHI,24.0,6-0,72,201,Murray State,USA,2013,2,34,47,9.2,1.9,2.1,-3.8,0.02,0.082,0.217,0.534,0.189
202738,Isaiah Thomas,1610612738,BOS,26.0,5-9,69,185,Washington,USA,2011,2,60,67,16.4,2.3,4.2,4.3,0.021,0.079,0.276,0.58,0.269
202397,Ish Smith,1610612755,PHI,26.0,6-0,72,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,55,6.1,1.8,3.3,-7.3,0.018,0.116,0.243,0.431,0.388
2747,J.R. Smith,1610612739,CLE,29.0,6-6,78,225,None,USA,2004,1,18,70,12.1,3.1,2.8,2.8,0.017,0.102,0.191,0.538,0.145
201581,JJ Hickson,1610612743,DEN,26.0,6-9,81,242,North Carolina State,USA,2008,1,19,73,7.6,6.2,0.8,-7.1,0.113,0.232,0.2,0.504,0.069
200755,JJ Redick,1610612746,LAC,30.0,6-4,76,190,Duke,USA,2006,1,11,78,16.4,2.1,1.8,11.8,0.011,0.066,0.207,0.622,0.085
203960,JaKarr Sampson,1610612755,PHI,22.0,6-9,81,214,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,74,5.2,2.2,1.0,-11.0,0.032,0.13,0.178,0.498,0.121
203210,JaMychal Green,1610612763,MEM,24.0,6-8,80,230,Alabama,USA,Undrafted,Undrafted,Undrafted,24,2.6,1.9,0.2,-7.8,0.123,0.191,0.171,0.603,0.04
201580,JaVale McGee,1610612755,PHI,27.0,7-0,84,270,Nevada,USA,2008,1,18,23,4.6,2.7,0.1,-11.4,0.076,0.191,0.187,0.567,0.021
203913,Jabari Brown,1610612747,LAL,22.0,6-5,77,214,Missouri,USA,Undrafted,Undrafted,Undrafted,19,11.9,1.9,2.1,-13.4,0.006,0.071,0.186,0.547,0.113
203953,Jabari Parker,1610612749,MIL,20.0,6-8,80,240,Duke,USA,2014,1,2,25,12.3,5.5,1.7,-5.2,0.078,0.142,0.204,0.527,0.095
204022,Jack Cooley,1610612762,UTA,24.0,6-9,81,246,Notre Dame,USA,Undrafted,Undrafted,Undrafted,16,1.7,1.6,0.1,-2.2,0.115,0.205,0.165,0.432,0.019
203109,Jae Crowder,1610612738,BOS,24.0,6-6,78,235,Marquette,USA,2012,2,34,82,7.7,3.6,1.1,2.8,0.046,0.149,0.174,0.517,0.087
203479,Jamaal Franklin,1610612743,DEN,23.0,6-5,77,191,San Diego State,USA,2013,2,41,3,1.0,0.7,1.0,-48.4,0.091,0.091,0.136,0.75,0.273
2037,Jamal Crawford,1610612746,LAC,35.0,6-5,77,200,Michigan,USA,2000,1,8,64,15.8,1.9,2.5,2.3,0.012,0.07,0.278,0.532,0.16
2749,Jameer Nelson,1610612743,DEN,33.0,6-0,72,190,Saint Joseph's,USA,2004,1,20,63,8.3,2.3,4.0,-0.6,0.025,0.091,0.199,0.503,0.278
203516,James Ennis,1610612748,MIA,24.0,6-7,79,208,Long Beach State,USA,2013,2,50,62,5.0,2.8,0.8,-0.1,0.058,0.14,0.146,0.541,0.074
201935,James Harden,1610612745,HOU,25.0,6-5,77,225,Arizona State,USA,2009,1,3,81,27.4,5.7,7.0,5.8,0.028,0.144,0.313,0.605,0.34
201949,James Johnson,1610612761,TOR,28.0,6-9,81,250,Wake Forest,USA,2009,1,16,70,7.9,3.7,1.4,7.0,0.052,0.163,0.174,0.617,0.114
2592,James Jones,1610612739,CLE,34.0,6-8,80,215,Miami (FL),USA,2003,2,49,57,4.4,1.1,0.4,-10.5,0.015,0.096,0.159,0.565,0.059
203949,James Michael McAdoo,1610612744,GSW,22.0,6-9,81,230,North Carolina,USA,Undrafted,Undrafted,Undrafted,15,4.1,2.5,0.1,10.2,0.115,0.173,0.196,0.564,0.02
203923,James Young,1610612738,BOS,19.0,6-6,78,215,Kentucky,USA,2014,1,17,31,3.4,1.4,0.4,-2.9,0.027,0.11,0.153,0.457,0.059
2457,Jannero Pargo,1610612766,CHA,35.0,6-1,73,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,9,4.6,0.3,0.9,-3.6,0.0,0.045,0.248,0.571,0.216
203099,Jared Cunningham,1610612746,LAC,23.0,6-4,76,195,Oregon State,USA,2012,1,24,19,1.8,0.5,0.5,3.1,0.012,0.105,0.24,0.452,0.204
201162,Jared Dudley,1610612749,MIL,29.0,6-7,79,225,Boston College,USA,2007,1,22,72,7.2,3.1,1.8,3.7,0.03,0.113,0.137,0.572,0.115
203096,Jared Sullinger,1610612738,BOS,23.0,6-9,81,260,Ohio State,USA,2012,1,21,58,13.3,7.6,2.3,-2.9,0.102,0.207,0.234,0.503,0.14
203950,Jarnell Stokes,1610612763,MEM,21.0,6-9,81,263,Tennessee,USA,2014,2,35,19,3.0,1.8,0.2,5.1,0.133,0.154,0.193,0.578,0.053
101127,Jarrett Jack,1610612751,BKN,31.0,6-3,75,200,Georgia Tech,USA,2005,1,22,80,12.0,3.1,4.7,-7.8,0.01,0.111,0.225,0.522,0.286
101131,Jason Maxiell,1610612766,CHA,32.0,6-7,79,260,Cincinnati,USA,2005,1,26,61,3.3,3.3,0.3,-8.6,0.1,0.146,0.128,0.455,0.036
2202,Jason Richardson,1610612755,PHI,34.0,6-6,78,225,Michigan State,USA,2001,1,5,19,9.1,3.5,2.0,-8.0,0.03,0.142,0.218,0.458,0.171
201160,Jason Smith,1610612752,NYK,29.0,7-0,84,245,Colorado State,USA,2007,1,20,82,8.0,4.0,1.7,-13.4,0.062,0.152,0.196,0.497,0.134
1891,Jason Terry,1610612745,HOU,37.0,6-2,74,185,Arizona,USA,1999,1,10,77,7.0,1.6,1.9,3.7,0.01,0.07,0.142,0.579,0.139
201574,Jason Thompson,1610612758,SAC,28.0,6-11,83,250,Rider,USA,2008,1,12,81,6.1,6.5,1.0,-4.8,0.082,0.22,0.129,0.5,0.063
202399,Jeff Adrien,1610612750,MIN,29.0,6-7,79,245,Connecticut,USA,Undrafted,Undrafted,Undrafted,17,3.5,4.5,0.9,-4.8,0.107,0.278,0.137,0.494,0.104
201965,Jeff Ayres,1610612759,SAS,28.0,6-9,81,250,Arizona State,USA,2009,2,31,51,2.7,2.3,0.3,-7.9,0.105,0.24,0.161,0.618,0.061
201145,Jeff Green,1610612763,MEM,28.0,6-9,81,235,Georgetown,USA,2007,1,5,78,15.0,4.2,1.7,-3.2,0.029,0.122,0.221,0.534,0.089
203106,Jeff Taylor,1610612766,CHA,25.0,6-7,79,225,Vanderbilt,Sweden,2012,2,31,29,4.4,1.8,0.8,-13.6,0.034,0.104,0.165,0.481,0.093
201952,Jeff Teague,1610612737,ATL,26.0,6-2,74,181,Wake Forest,USA,2009,1,19,73,15.9,2.5,7.0,8.6,0.016,0.076,0.25,0.566,0.367
203481,Jeff Withey,1610612740,NOP,25.0,7-0,84,222,Kansas,USA,2013,2,39,37,2.6,1.7,0.3,-5.4,0.101,0.197,0.175,0.57,0.07
203924,Jerami Grant,1610612755,PHI,21.0,6-8,80,210,Syracuse,USA,2014,2,39,65,6.3,3.0,1.2,-6.0,0.037,0.12,0.164,0.47,0.095
202077,Jerel McNeal,1610612756,PHX,27.0,6-3,75,200,Marquette,USA,Undrafted,Undrafted,Undrafted,6,1.5,0.5,0.3,-7.1,0.0,0.107,0.217,0.379,0.118
202379,Jeremy Evans,1610612762,UTA,27.0,6-9,81,200,Western Kentucky,USA,2010,2,55,38,2.4,1.9,0.3,6.2,0.118,0.177,0.131,0.636,0.084
203087,Jeremy Lamb,1610612760,OKC,22.0,6-5,77,185,Connecticut,USA,2012,1,12,47,6.3,2.3,0.9,-6.3,0.013,0.167,0.218,0.538,0.125
202391,Jeremy Lin,1610612747,LAL,26.0,6-3,75,200,Harvard,USA,Undrafted,Undrafted,Undrafted,74,11.2,2.6,4.6,-6.7,0.015,0.101,0.217,0.539,0.279
202366,Jerome Jordan,1610612751,BKN,28.0,7-0,84,253,Tulsa,Jamaica,2010,2,44,44,3.1,2.4,0.3,-12.2,0.148,0.154,0.157,0.609,0.06
203968,Jerrelle Benimon,1610612762,UTA,23.0,6-8,80,245,None,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.5,0.0,120.0,1.0,0.4,0.167,0.0,0.0
201573,Jerryd Bayless,1610612749,MIL,26.0,6-3,75,200,Arizona,USA,2008,1,11,77,7.8,2.7,3.0,0.7,0.015,0.125,0.189,0.519,0.221
202690,Jimmer Fredette,1610612740,NOP,26.0,6-2,74,195,Brigham Young,USA,2011,1,10,50,3.6,0.8,1.2,2.7,0.018,0.07,0.189,0.479,0.171
202710,Jimmy Butler,1610612741,CHI,25.0,6-7,79,220,Marquette,USA,2011,1,30,65,20.0,5.8,3.3,4.1,0.051,0.111,0.215,0.583,0.142
201149,Joakim Noah,1610612741,CHI,30.0,6-11,83,232,Florida,USA,2007,1,9,67,7.2,9.6,4.7,2.3,0.117,0.226,0.137,0.482,0.227
201975,Jodie Meeks,1610612765,DET,27.0,6-4,76,210,Kentucky,USA,2009,2,41,60,11.1,1.7,1.3,-3.8,0.009,0.071,0.202,0.548,0.091
203925,Joe Harris,1610612739,CLE,23.0,6-6,78,225,Virginia,USA,2014,2,33,51,2.7,0.8,0.5,-12.1,0.016,0.083,0.142,0.537,0.083
204060,Joe Ingles,1610612762,UTA,27.0,6-8,80,216,None,Australia,Undrafted,Undrafted,Undrafted,79,5.0,2.2,2.3,-1.9,0.015,0.106,0.129,0.533,0.171
2207,Joe Johnson,1610612751,BKN,33.0,6-7,79,240,Arkansas,USA,2001,1,10,80,14.4,4.8,3.7,-2.5,0.022,0.136,0.205,0.523,0.169
201202,Joel Anthony,1610612765,DET,32.0,6-9,81,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,49,1.8,1.9,0.1,2.4,0.085,0.157,0.095,0.607,0.019
200777,Joel Freeland,1610612757,POR,28.0,6-10,82,225,None,Great Britain,2006,1,30,48,3.5,4.0,0.3,6.9,0.111,0.221,0.136,0.522,0.039
201595,Joey Dorsey,1610612745,HOU,31.0,6-9,81,275,Memphis,USA,2008,2,33,69,2.7,4.0,0.4,0.7,0.126,0.233,0.11,0.507,0.043
203530,Joffrey Lauvergne,1610612743,DEN,23.0,6-11,83,220,None,France,2013,2,55,24,3.9,3.2,0.5,-20.4,0.096,0.218,0.193,0.459,0.09
203089,John Henson,1610612749,MIL,24.0,6-11,83,230,North Carolina,USA,2012,1,14,67,7.0,4.7,0.9,-1.4,0.115,0.168,0.183,0.578,0.084
203098,John Jenkins,1610612737,ATL,24.0,6-4,76,215,Vanderbilt,USA,2012,1,23,24,5.6,1.6,0.5,-3.9,0.007,0.13,0.175,0.629,0.081
101249,John Lucas III,1610612765,DET,32.0,5-11,71,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,21,4.7,0.8,2.9,-9.1,0.017,0.053,0.211,0.461,0.392
2422,John Salmons,1610612740,NOP,35.0,6-6,78,210,Miami (FL),USA,2002,1,26,21,2.0,1.0,0.6,-12.1,0.015,0.075,0.093,0.422,0.078
202322,John Wall,1610612764,WAS,24.0,6-4,76,195,Kentucky,USA,2010,1,1,79,17.6,4.6,10.0,5.3,0.014,0.127,0.257,0.523,0.446
203948,Johnny O'Bryant,1610612749,MIL,21.0,6-9,81,265,Louisiana State,USA,2014,2,36,34,2.9,1.9,0.5,-13.9,0.078,0.122,0.194,0.379,0.076
202720,Jon Leuer,1610612763,MEM,26.0,6-10,82,228,Wisconsin,USA,2011,2,40,63,4.5,3.3,0.7,-1.2,0.066,0.213,0.186,0.478,0.091
201973,Jonas Jerebko,1610612738,BOS,28.0,6-10,82,231,None,Sweden,2009,2,39,75,6.0,3.8,0.9,5.2,0.081,0.175,0.164,0.549,0.091
202685,Jonas Valanciunas,1610612761,TOR,23.0,7-0,84,255,None,Lithuania,2011,1,5,80,12.0,8.7,0.5,-0.7,0.121,0.254,0.193,0.623,0.031
203919,Jordan Adams,1610612763,MEM,20.0,6-5,77,209,California-Los Angeles,USA,2014,1,22,30,3.1,0.9,0.5,1.3,0.039,0.084,0.195,0.489,0.101
203903,Jordan Clarkson,1610612747,LAL,22.0,6-5,77,185,Missouri,USA,2014,2,46,59,11.9,3.2,3.5,-8.6,0.04,0.109,0.234,0.528,0.243
200770,Jordan Farmar,1610612746,LAC,28.0,6-2,74,180,California-Los Angeles,USA,2006,1,26,36,4.6,1.2,1.9,-4.7,0.017,0.075,0.171,0.513,0.213
202706,Jordan Hamilton,1610612746,LAC,24.0,6-7,79,220,Texas,USA,2011,1,26,14,2.7,1.1,0.5,-7.0,0.019,0.125,0.149,0.543,0.09
201941,Jordan Hill,1610612747,LAL,27.0,6-10,82,235,Arizona,USA,2009,1,8,70,12.0,7.9,1.5,-10.9,0.097,0.232,0.225,0.494,0.096
203268,Jorge Gutierrez,1610612749,MIL,26.0,6-3,75,195,California-Berkeley,Mexico,Undrafted,Undrafted,Undrafted,20,2.7,1.3,1.1,-7.0,0.032,0.119,0.151,0.567,0.212
101181,Jose Calderon,1610612752,NYK,33.0,6-3,75,200,None,Spain,Undrafted,Undrafted,Undrafted,42,9.1,3.0,4.7,-14.5,0.016,0.099,0.16,0.519,0.251
200826,Jose Juan Barea,1610612742,DAL,30.0,6-0,72,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,77,7.5,1.7,3.4,4.5,0.019,0.09,0.215,0.502,0.295
201177,Josh McRoberts,1610612748,MIA,28.0,6-10,82,240,Duke,USA,2007,2,37,17,4.2,2.6,1.9,6.1,0.03,0.159,0.132,0.613,0.168
2746,Josh Smith,1610612745,HOU,29.0,6-9,81,225,None,USA,2004,1,17,83,12.4,6.4,3.3,0.1,0.069,0.175,0.245,0.467,0.207
201950,Jrue Holiday,1610612740,NOP,24.0,6-4,76,205,California-Los Angeles,USA,2009,1,17,40,14.8,3.4,6.9,3.5,0.028,0.09,0.227,0.522,0.322
203944,Julius Randle,1610612747,LAL,20.0,6-9,81,250,Kentucky,USA,2014,1,7,1,2.0,0.0,0.0,-74.1,0.0,0.0,0.17,0.258,0.0
203120,Justin Hamilton,1610612750,MIN,25.0,7-0,84,255,Louisiana State,USA,2012,2,45,41,5.3,3.3,0.9,-11.8,0.095,0.128,0.148,0.551,0.09
203200,Justin Holiday,1610612744,GSW,26.0,6-6,78,185,Washington,USA,Undrafted,Undrafted,Undrafted,59,4.3,1.2,0.8,3.0,0.019,0.094,0.19,0.498,0.114
203994,Jusuf Nurkic,1610612743,DEN,20.0,6-11,83,280,None,Boznia & Herzegovina,2014,1,16,62,6.9,6.2,0.8,-1.5,0.116,0.249,0.205,0.483,0.072
203909,KJ McDaniels,1610612745,HOU,22.0,6-6,78,205,Clemson,USA,2014,2,32,62,7.9,3.2,1.2,-8.6,0.049,0.113,0.192,0.494,0.095
203564,Kalin Lucas,1610612763,MEM,25.0,6-1,73,186,Michigan State,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,-39.6,0.0,0.0,0.063,0.0,0.0
202695,Kawhi Leonard,1610612759,SAS,23.0,6-7,79,230,San Diego State,USA,2011,1,15,64,16.5,7.2,2.5,12.0,0.049,0.204,0.231,0.567,0.124
203482,Kelly Olynyk,1610612738,BOS,24.0,7-0,84,238,Gonzaga,Canada,2013,1,13,64,10.3,4.7,1.7,4.7,0.07,0.169,0.208,0.558,0.115
202689,Kemba Walker,1610612766,CHA,25.0,6-1,73,184,Connecticut,USA,2011,1,9,62,17.3,3.5,5.1,-4.6,0.018,0.102,0.259,0.486,0.272
203088,Kendall Marshall,1610612749,MIL,23.0,6-4,76,200,North Carolina,USA,2012,1,13,28,4.2,1.0,3.1,8.0,0.006,0.072,0.16,0.562,0.301
2570,Kendrick Perkins,1610612739,CLE,30.0,6-10,82,270,None,USA,2003,1,27,68,3.6,4.7,0.8,0.7,0.087,0.215,0.139,0.467,0.065
202702,Kenneth Faried,1610612743,DEN,25.0,6-8,80,228,Morehead State,USA,2011,1,22,75,12.6,8.9,1.2,-1.2,0.121,0.234,0.202,0.548,0.067
203145,Kent Bazemore,1610612737,ATL,25.0,6-5,77,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,5.2,3.0,1.0,-0.7,0.018,0.165,0.157,0.52,0.093
203484,Kentavious Caldwell-Pope,1610612765,DET,22.0,6-5,77,205,Georgia,USA,2013,1,8,82,12.7,3.1,1.3,0.5,0.019,0.092,0.192,0.501,0.065
2030,Kenyon Martin,1610612749,MIL,37.0,6-9,81,225,Cincinnati,USA,2000,1,1,11,1.8,1.7,0.5,-2.3,0.067,0.123,0.116,0.437,0.068
201142,Kevin Durant,1610612760,OKC,26.0,6-9,81,240,Texas,USA,2007,1,2,27,25.4,6.6,4.1,7.2,0.02,0.181,0.285,0.633,0.213
708,Kevin Garnett,1610612750,MIN,38.0,6-11,83,253,None,USA,1995,1,5,47,6.9,6.6,1.6,0.2,0.059,0.316,0.184,0.496,0.131
201567,Kevin Love,1610612739,CLE,26.0,6-10,82,243,California-Los Angeles,USA,2008,1,5,75,16.4,9.7,2.2,6.6,0.066,0.261,0.216,0.562,0.104
2755,Kevin Martin,1610612750,MIN,32.0,6-7,79,204,Western Carolina,USA,2004,1,26,39,20.0,3.6,2.3,-10.9,0.016,0.108,0.266,0.549,0.123
202338,Kevin Seraphin,1610612764,WAS,25.0,6-10,82,278,Le Moyne,France,2010,1,17,79,6.6,3.6,0.7,-5.4,0.084,0.182,0.22,0.535,0.085
203114,Khris Middleton,1610612749,MIL,23.0,6-7,79,225,Texas A&M,USA,2012,2,39,79,13.4,4.4,2.3,6.9,0.023,0.138,0.198,0.563,0.123
2550,Kirk Hinrich,1610612741,CHI,34.0,6-4,76,190,Kansas,USA,2003,1,7,66,5.7,1.8,2.2,1.9,0.014,0.065,0.132,0.468,0.143
202691,Klay Thompson,1610612744,GSW,25.0,6-7,79,215,Washington State,USA,2011,1,11,77,21.7,3.2,2.9,15.8,0.012,0.092,0.275,0.591,0.137
977,Kobe Bryant,1610612747,LAL,36.0,6-6,78,212,None,USA,1996,1,13,35,22.3,5.7,5.6,-12.2,0.022,0.166,0.343,0.477,0.3
201585,Kosta Koufos,1610612763,MEM,26.0,7-0,84,265,Ohio State,USA,2008,1,23,81,5.2,5.3,0.5,4.3,0.097,0.246,0.158,0.53,0.044
203123,Kostas Papanikolaou,1610612745,HOU,24.0,6-8,80,235,None,Greece,2012,2,48,43,4.2,2.7,2.0,-2.6,0.056,0.114,0.144,0.444,0.166
2743,Kris Humphries,1610612764,WAS,30.0,6-9,81,235,Minnesota,USA,2004,1,14,64,8.0,6.5,0.9,-1.6,0.099,0.249,0.184,0.512,0.068
203937,Kyle Anderson,1610612759,SAS,21.0,6-9,81,230,California-Los Angeles,USA,2014,1,30,33,2.2,2.2,0.8,-4.8,0.017,0.21,0.135,0.389,0.116
2594,Kyle Korver,1610612737,ATL,34.0,6-7,79,212,Creighton,USA,2003,2,51,75,12.1,4.1,2.6,10.9,0.008,0.131,0.143,0.699,0.111
200768,Kyle Lowry,1610612761,TOR,29.0,6-0,72,205,Villanova,USA,2006,1,24,70,17.8,4.7,6.8,3.0,0.025,0.129,0.249,0.527,0.312
203124,Kyle O'Quinn,1610612753,ORL,25.0,6-10,82,250,Norfolk State,USA,2012,2,49,51,5.8,3.9,1.2,-6.5,0.065,0.207,0.185,0.55,0.119
202713,Kyle Singler,1610612760,OKC,27.0,6-8,80,228,Duke,USA,2011,2,33,80,6.0,2.4,1.1,-2.8,0.019,0.1,0.13,0.512,0.071
202681,Kyrie Irving,1610612739,CLE,23.0,6-3,75,193,Duke,Australia,2011,1,1,75,21.7,3.2,5.2,6.5,0.024,0.075,0.26,0.583,0.236
200746,LaMarcus Aldridge,1610612757,POR,29.0,6-11,83,240,Texas,USA,2006,1,2,71,23.4,10.2,1.7,5.7,0.077,0.232,0.3,0.528,0.089
202362,Lance Stephenson,1610612766,CHA,24.0,6-5,77,230,Cincinnati,USA,2010,2,40,61,8.2,4.5,3.9,-7.5,0.026,0.17,0.211,0.419,0.259
202498,Lance Thomas,1610612752,NYK,27.0,6-8,80,225,Duke,USA,Undrafted,Undrafted,Undrafted,62,7.1,3.1,1.1,-10.7,0.048,0.102,0.172,0.456,0.079
202361,Landry Fields,1610612761,TOR,26.0,6-7,79,215,Stanford,USA,2010,2,39,26,1.8,1.0,0.6,-18.7,0.052,0.083,0.11,0.527,0.112
204038,Langston Galloway,1610612752,NYK,23.0,6-2,74,200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,45,11.8,4.2,3.3,-9.5,0.027,0.123,0.19,0.489,0.175
203580,Larry Drew,1610612755,PHI,25.0,6-2,74,180,California-Los Angeles,USA,Undrafted,Undrafted,Undrafted,12,3.8,1.3,3.8,-18.7,0.005,0.08,0.173,0.388,0.381
202336,Larry Sanders,1610612749,MIL,26.0,6-11,83,230,Virginia Commonwealth,USA,2010,1,15,27,7.3,6.1,0.9,-5.6,0.128,0.187,0.168,0.507,0.065
202730,Lavoy Allen,1610612754,IND,26.0,6-9,81,255,Temple,USA,2011,2,50,63,5.0,5.1,1.2,3.2,0.126,0.208,0.15,0.493,0.107
2544,LeBron James,1610612739,CLE,30.0,6-8,80,250,None,USA,2003,1,1,69,25.3,6.0,7.4,9.8,0.025,0.166,0.324,0.577,0.366
2571,Leandro Barbosa,1610612744,GSW,32.0,6-3,75,194,None,Brazil,2003,1,28,66,7.1,1.4,1.5,2.0,0.026,0.076,0.206,0.558,0.162
201991,Lester Hudson,1610612746,LAC,30.0,6-3,75,190,Tennessee-Martin,USA,2009,2,58,5,3.6,1.6,1.0,-3.4,0.024,0.137,0.162,0.571,0.172
203485,Lorenzo Brown,1610612750,MIN,24.0,6-5,77,189,North Carolina State,USA,2013,2,52,29,4.2,2.4,3.1,-7.9,0.031,0.126,0.136,0.468,0.257
200811,Lou Amundson,1610612752,NYK,32.0,6-9,81,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,53,4.9,5.1,1.3,-7.0,0.109,0.211,0.175,0.442,0.118
101150,Lou Williams,1610612761,TOR,28.0,6-1,73,175,None,USA,2005,2,45,80,15.5,1.9,2.1,6.8,0.014,0.074,0.267,0.564,0.136
201601,Luc Mbah a Moute,1610612755,PHI,28.0,6-8,80,230,California-Los Angeles,Cameroon,2008,2,37,67,9.9,4.9,1.6,-9.3,0.044,0.144,0.188,0.466,0.101
203512,Lucas Nogueira,1610612761,TOR,22.0,7-0,84,220,None,Brazil,2013,1,16,6,1.0,1.8,0.2,-20.7,0.067,0.45,0.199,0.307,0.071
2449,Luis Scola,1610612754,IND,35.0,6-9,81,240,None,Argentina,2002,2,55,81,9.4,6.5,1.3,0.0,0.095,0.259,0.225,0.515,0.11
202337,Luke Babbitt,1610612740,NOP,25.0,6-9,81,225,Nevada,USA,2010,1,16,63,4.1,1.8,0.4,-5.1,0.017,0.131,0.125,0.639,0.044
2557,Luke Ridnour,1610612753,ORL,34.0,6-2,74,175,Oregon,USA,2003,1,14,47,4.0,1.4,2.0,-9.8,0.013,0.102,0.149,0.507,0.22
2736,Luol Deng,1610612748,MIA,30.0,6-9,81,220,Duke,Great Britain,2004,1,7,72,14.0,5.2,1.9,0.2,0.053,0.131,0.194,0.561,0.094
202723,Malcolm Lee,1610612755,PHI,24.0,6-5,77,200,California-Los Angeles,USA,2011,2,43,1,0.0,0.0,0.0,66.7,0.0,0.0,0.192,0.0,0.0
